Transaction_ID,Region,Department,Quarter,Units_Sold,Unit_Price,Revenue,Cost,Profit,Profit_Margin,Year
3791,West,Clothing,Q4,25,32.55,813.7499999999999,690.4051305785962,123.3448694214037,0.1516,2024
3792,South,Electronics,Q1,11,66.14,727.54,624.4874299496556,103.05257005034434,0.1416,2024
3793,East,Clothing,Q2,22,49.28,1084.16,844.1984786688431,239.96152133115697,0.2213,2024
3794,East,Clothing,Q4,16,60.7,971.2,833.1846174245098,138.0153825754902,0.1421,2024
3795,East,Home,Q1,14,72.64,1016.96,812.3896417478571,204.5703582521429,0.2012,2024
3796,South,Home,Q3,22,68.46,1506.12,840.1376989639391,665.9823010360608,0.4422,2024
3797,North,Sports,Q3,14,44.79,627.06,553.3595209924854,73.70047900751456,0.1175,2024
3798,West,Electronics,Q4,21,32.94,691.74,398.4717673142493,293.2682326857507,0.424,2024
3799,North,Clothing,Q4,18,43.94,790.92,551.9446754485205,238.9753245514795,0.3021,2024
3800,North,Sports,Q2,14,52.35,732.9,478.8682456346414,254.03175436535855,0.3466,2024
3801,West,Electronics,Q2,22,23.32,513.04,327.9650796920996,185.07492030790036,0.3607,2024
3802,West,Clothing,Q4,18,73.81,1328.58,1080.72970950692,247.8502904930799,0.1866,2024
3803,South,Clothing,Q1,19,51.82,984.58,606.878748834377,377.70125116562303,0.3836,2024
3804,South,Home,Q4,16,46.49,743.84,531.8983801812748,211.94161981872526,0.2849,2024
3805,South,Books,Q2,21,21.01,441.21000000000004,280.0122955156686,161.19770448433144,0.3654,2024
3806,South,Electronics,Q2,16,50.2,803.2,688.655936674641,114.54406332535905,0.1426,2024
3807,South,Clothing,Q1,18,51.44,925.92,520.4108703642667,405.5091296357333,0.438,2024
3808,West,Electronics,Q4,17,37.42,636.14,362.7251694677481,273.41483053225187,0.4298,2024
3809,North,Sports,Q2,27,54.46,1470.42,800.6288482762375,669.7911517237626,0.4555,2024
3810,South,Sports,Q4,20,48.06,961.2,771.9584261864173,189.2415738135827,0.1969,2024
3811,South,Books,Q2,19,25.92,492.48,278.05273938420714,214.42726061579287,0.4354,2024
3812,North,Clothing,Q3,23,60.25,1385.75,988.3750377845473,397.3749622154527,0.2868,2024
3813,South,Home,Q3,23,87.06,2002.38,1615.344468306842,387.0355316931582,0.1933,2024
3814,North,Clothing,Q3,15,76.85,1152.75,629.642654718508,523.107345281492,0.4538,2024
3815,North,Electronics,Q2,25,57.38,1434.5,1251.1551571825278,183.34484281747223,0.1278,2024
3816,West,Sports,Q1,20,54.16,1083.1999999999998,664.6655625928361,418.53443740716375,0.3864,2024
3817,East,Electronics,Q3,28,27.39,766.9200000000001,626.5139920183416,140.4060079816585,0.1831,2024
3818,West,Books,Q2,21,53.77,1129.17,923.0107534492294,206.15924655077072,0.1826,2024
3819,East,Sports,Q4,31,45.6,1413.6000000000001,903.7675825741178,509.83241742588234,0.3607,2024
3820,East,Home,Q3,18,11.91,214.38,154.4033743028137,59.97662569718631,0.2798,2024
3821,East,Sports,Q1,19,44.35,842.65,633.9550163337689,208.6949836662311,0.2477,2024
3822,South,Clothing,Q1,20,41.38,827.6,551.3646162528102,276.23538374718987,0.3338,2024
3823,West,Clothing,Q1,22,26.82,590.04,379.4859159768471,210.55408402315288,0.3568,2024
3824,East,Sports,Q4,18,48.48,872.64,733.7616738396148,138.8783261603852,0.1591,2024
3825,North,Books,Q4,17,27.83,473.10999999999996,274.76901837398214,198.34098162601782,0.4192,2024
3826,South,Clothing,Q1,29,56.07,1626.03,1330.0498870831009,295.9801129168991,0.182,2024
3827,West,Clothing,Q1,20,58.37,1167.3999999999999,678.8316054525981,488.5683945474018,0.4185,2024
3828,East,Home,Q1,26,19.06,495.55999999999995,386.5603404796972,108.99965952030277,0.22,2024
3829,North,Sports,Q4,22,43.82,964.04,592.9355932653403,371.1044067346596,0.3849,2024
3830,West,Clothing,Q4,11,42.97,472.66999999999996,411.67247030556166,60.9975296944383,0.129,2024
3831,West,Books,Q2,32,46.46,1486.72,1103.372007506977,383.34799249302296,0.2578,2024
3832,South,Electronics,Q3,18,13.18,237.24,169.24865137686967,67.99134862313034,0.2866,2024
3833,West,Sports,Q4,22,55.79,1227.3799999999999,758.6166160803838,468.7633839196161,0.3819,2024
3834,South,Home,Q1,23,72.78,1673.94,1177.5596402988247,496.3803597011754,0.2965,2024
3835,East,Clothing,Q3,27,72.75,1964.25,1033.8764253709978,930.3735746290022,0.4737,2024
3836,South,Books,Q4,19,63.64,1209.16,673.9117792105836,535.2482207894165,0.4427,2024
3837,North,Sports,Q3,24,19.8,475.20000000000005,293.68016628048196,181.5198337195181,0.382,2024
3838,South,Books,Q2,19,40.56,770.6400000000001,677.934917116318,92.70508288368205,0.1203,2024
3839,North,Books,Q4,17,57.55,978.3499999999999,672.2733999782479,306.07660002175203,0.3128,2024
3840,South,Home,Q1,23,56.91,1308.9299999999998,864.1138171292802,444.8161828707197,0.3398,2024
3841,West,Sports,Q1,17,67.42,1146.14,927.2534402820829,218.88655971791718,0.191,2024
3842,East,Clothing,Q2,24,46.06,1105.44,859.4530388508047,245.9869611491954,0.2225,2024
3843,North,Home,Q2,20,31.7,634.0,485.3785619473353,148.6214380526647,0.2344,2024
3844,South,Clothing,Q2,17,57.95,985.1500000000001,731.2553786750728,253.89462132492724,0.2577,2024
3845,South,Electronics,Q2,23,42.85,985.5500000000001,544.0099877747416,441.54001222525847,0.448,2024
3846,South,Books,Q2,20,70.92,1418.4,930.7972941257593,487.60270587424077,0.3438,2024
3847,West,Electronics,Q4,19,60.08,1141.52,982.2441521256244,159.2758478743756,0.1395,2024
3848,West,Books,Q4,14,44.46,622.44,550.1547752226653,72.28522477733475,0.1161,2024
3849,North,Home,Q3,17,52.53,893.01,601.0597290402314,291.95027095976855,0.3269,2024
3850,North,Clothing,Q2,20,66.74,1334.8,667.9633350294907,666.8366649705092,0.4996,2024
3851,West,Clothing,Q1,21,57.95,1216.95,851.5361766785309,365.4138233214692,0.3003,2024
3852,North,Home,Q1,15,52.07,781.05,461.4995531333716,319.55044686662836,0.4091,2024
3853,East,Sports,Q2,19,53.78,1021.82,587.7792625393166,434.04073746068343,0.4248,2024
3854,East,Electronics,Q2,29,45.43,1317.47,808.2901600602257,509.1798399397743,0.3865,2024
3855,West,Electronics,Q2,22,56.19,1236.1799999999998,678.7261256465915,557.4538743534083,0.4509,2024
3856,North,Clothing,Q2,16,50.34,805.44,417.4961367446557,387.94386325534435,0.4817,2024
3857,South,Clothing,Q2,19,34.45,654.5500000000001,443.70654757875883,210.84345242124124,0.3221,2024
3858,East,Clothing,Q1,20,56.42,1128.4,682.7050786407164,445.69492135928374,0.395,2024
3859,West,Home,Q3,11,58.27,640.97,386.1701074984954,254.79989250150464,0.3975,2024
3860,North,Sports,Q2,17,65.11,1106.87,651.5283007715728,455.34169922842705,0.4114,2024
3861,West,Electronics,Q2,25,26.23,655.75,458.14399941988694,197.60600058011306,0.3013,2024
3862,South,Books,Q2,22,54.01,1188.22,942.6036656208207,245.6163343791793,0.2067,2024
3863,East,Home,Q4,18,44.18,795.24,606.5794157812516,188.66058421874845,0.2372,2024
3864,West,Electronics,Q1,15,58.58,878.6999999999999,782.372001378195,96.32799862180491,0.1096,2024
3865,West,Sports,Q1,19,31.51,598.69,518.2265971227126,80.46340287728742,0.1344,2024
3866,West,Home,Q3,21,69.44,1458.24,972.5521658429401,485.6878341570599,0.3331,2024
3867,South,Electronics,Q4,17,33.89,576.13,475.41787215084685,100.71212784915315,0.1748,2024
3868,West,Home,Q4,18,42.42,763.5600000000001,438.1219436548204,325.43805634517963,0.4262,2024
3869,South,Electronics,Q4,22,90.68,1994.96,1166.8986085610113,828.0613914389887,0.4151,2024
3870,South,Electronics,Q3,22,51.4,1130.8,882.4416877931021,248.35831220689784,0.2196,2024
3871,South,Sports,Q3,18,66.36,1194.48,700.7816330679693,493.6983669320307,0.4133,2024
3872,East,Books,Q3,18,53.72,966.96,657.9935624535623,308.96643754643776,0.3195,2024
3873,East,Sports,Q4,16,69.03,1104.48,694.5171881228146,409.96281187718546,0.3712,2024
3874,West,Electronics,Q1,27,62.07,1675.89,993.8954215337134,681.9945784662867,0.4069,2024
3875,West,Home,Q4,6,38.02,228.12,128.15319576566847,99.96680423433153,0.4382,2024
3876,East,Sports,Q3,14,23.34,326.76,243.35112916666492,83.40887083333507,0.2553,2024
3877,North,Books,Q4,23,30.85,709.5500000000001,370.7225472916404,338.82745270835966,0.4775,2024
3878,East,Electronics,Q2,22,42.42,933.24,728.879958524927,204.360041475073,0.219,2024
3879,South,Sports,Q4,17,58.47,993.99,852.735158075495,141.25484192450506,0.1421,2024
3880,East,Sports,Q4,17,65.02,1105.34,704.531251349036,400.80874865096393,0.3626,2024
3881,South,Sports,Q1,22,49.3,1084.6,721.5706560506148,363.02934394938507,0.3347,2024
3882,West,Sports,Q1,16,52.49,839.84,618.3179838089492,221.52201619105085,0.2638,2024
3883,North,Home,Q1,25,15.27,381.75,292.6096964035047,89.1403035964953,0.2335,2024
3884,West,Books,Q2,25,45.74,1143.5,820.9462982782892,322.5537017217108,0.2821,2024
3885,South,Books,Q1,25,48.59,1214.75,942.8157662485731,271.93423375142686,0.2239,2024
3886,South,Electronics,Q2,22,56.73,1248.06,1027.682093071759,220.37790692824092,0.1766,2024
3887,South,Clothing,Q3,25,45.11,1127.75,1010.4842480373518,117.26575196264821,0.104,2024
3888,North,Home,Q1,24,42.49,1019.76,670.0798769549083,349.6801230450917,0.3429,2024
3889,East,Electronics,Q4,21,78.32,1644.7199999999998,1207.0146865924853,437.7053134075145,0.2661,2024
3890,West,Electronics,Q4,14,29.32,410.48,267.006822006453,143.47317799354704,0.3495,2024
3891,West,Sports,Q2,21,70.5,1480.5,881.1514158118987,599.3485841881013,0.4048,2024
3892,East,Clothing,Q1,17,59.35,1008.95,907.0778516160374,101.87214838396267,0.101,2024
3893,West,Clothing,Q4,16,48.11,769.76,389.15469944257353,380.60530055742646,0.4944,2024
3894,North,Home,Q3,28,83.04,2325.1200000000003,1222.7333528920913,1102.386647107909,0.4741,2024
3895,West,Clothing,Q1,20,49.03,980.6,718.993152768174,261.606847231826,0.2668,2024
3896,South,Electronics,Q3,19,37.15,705.85,553.3428671289496,152.50713287105043,0.2161,2024
3897,East,Clothing,Q4,22,53.21,1170.6200000000001,926.5862935188425,244.03370648115765,0.2085,2024
3898,North,Clothing,Q1,26,63.14,1641.64,1282.654867975549,358.9851320244511,0.2187,2024
3899,East,Books,Q2,18,58.29,1049.22,855.5761873467244,193.64381265327563,0.1846,2024
3900,North,Electronics,Q4,20,41.9,838.0,668.6085657720415,169.39143422795848,0.2021,2024
3901,South,Clothing,Q3,19,59.98,1139.62,818.6925832319586,320.9274167680413,0.2816,2024
3902,East,Clothing,Q1,16,24.23,387.68,266.7414834039328,120.93851659606719,0.312,2024
3903,West,Sports,Q3,24,70.42,1690.08,1331.9665632667727,358.1134367332272,0.2119,2024
3904,North,Clothing,Q3,19,62.0,1178.0,934.0733344614678,243.92666553853223,0.2071,2024
3905,East,Clothing,Q2,21,17.46,366.66,232.1031080048836,134.55689199511642,0.367,2024
3906,West,Books,Q2,20,39.02,780.4000000000001,391.1223898703928,389.2776101296073,0.4988,2024
3907,East,Electronics,Q4,33,68.69,2266.77,1418.3703779089094,848.3996220910906,0.3743,2024
3908,East,Home,Q2,20,46.55,931.0,664.6365082563103,266.3634917436897,0.2861,2024
3909,East,Electronics,Q2,22,49.47,1088.34,773.2047196941684,315.13528030583154,0.2896,2024
3910,North,Sports,Q4,28,71.09,1990.52,1297.7128471502651,692.8071528497348,0.3481,2024
3911,West,Electronics,Q4,21,41.1,863.1,753.4284332125225,109.67156678747756,0.1271,2024
3912,South,Clothing,Q4,23,17.83,410.09,283.18431348204155,126.90568651795843,0.3095,2024
3913,North,Sports,Q4,19,70.73,1343.8700000000001,746.680831135562,597.1891688644381,0.4444,2024
3914,North,Electronics,Q3,17,43.44,738.48,426.4147605189301,312.0652394810699,0.4226,2024
3915,North,Sports,Q3,11,49.6,545.6,293.4422940071137,252.15770599288635,0.4622,2024
3916,South,Home,Q4,11,47.08,517.88,314.5145332413844,203.36546675861558,0.3927,2024
3917,West,Electronics,Q4,21,42.72,897.12,557.9105322949597,339.2094677050403,0.3781,2024
3918,West,Clothing,Q1,24,37.05,889.1999999999999,563.4552571439724,325.74474285602753,0.3663,2024
3919,West,Sports,Q1,17,47.3,804.0999999999999,670.9970074334472,133.10299256655276,0.1655,2024
3920,East,Books,Q1,18,35.66,641.8799999999999,517.4782007704094,124.40179922959044,0.1938,2024
3921,East,Sports,Q2,29,70.57,2046.5299999999997,1429.3870411060532,617.1429588939466,0.3016,2024
3922,East,Books,Q3,24,68.24,1637.7599999999998,1109.9743033748757,527.785696625124,0.3223,2024
3923,South,Clothing,Q3,15,58.3,874.5,569.5083091472053,304.9916908527947,0.3488,2024
3924,East,Home,Q1,15,57.82,867.3,438.35589054198624,428.9441094580137,0.4946,2024
3925,South,Books,Q1,24,24.51,588.24,510.52807345500787,77.71192654499214,0.1321,2024
3926,West,Home,Q3,25,66.97,1674.25,1032.3387971056966,641.9112028943034,0.3834,2024
3927,East,Sports,Q2,15,43.26,648.9,542.9728062774069,105.92719372259307,0.1632,2024
3928,East,Clothing,Q1,17,70.25,1194.25,951.0215229669305,243.22847703306945,0.2037,2024
3929,North,Books,Q4,26,75.46,1961.9599999999998,1070.7675619972842,891.1924380027156,0.4542,2024
3930,South,Sports,Q1,27,46.37,1251.99,782.8599878944178,469.1300121055822,0.3747,2024
3931,West,Electronics,Q3,24,16.36,392.64,272.4377854389577,120.2022145610423,0.3061,2024
3932,North,Sports,Q3,21,53.47,1122.87,679.183706835701,443.68629316429895,0.3951,2024
3933,North,Home,Q1,14,32.64,456.96000000000004,301.979241488036,154.98075851196404,0.3392,2024
3934,West,Clothing,Q1,20,41.01,820.1999999999999,502.7595932313534,317.44040676864654,0.387,2024
3935,North,Clothing,Q4,32,46.84,1498.88,1130.5866792533852,368.2933207466149,0.2457,2024
3936,South,Sports,Q4,18,64.21,1155.78,744.6278420123039,411.1521579876961,0.3557,2024
3937,South,Electronics,Q2,19,56.75,1078.25,688.4827799064116,389.76722009358843,0.3615,2024
3938,East,Home,Q2,17,73.09,1242.53,756.2395261231962,486.29047387680373,0.3914,2024
3939,North,Sports,Q4,21,38.09,799.8900000000001,656.3979606785412,143.49203932145895,0.1794,2024
3940,East,Sports,Q2,24,66.9,1605.6000000000001,1217.6449735595147,387.9550264404854,0.2416,2024
3941,North,Clothing,Q2,12,61.62,739.4399999999999,582.9640887508261,156.4759112491738,0.2116,2024
3942,South,Home,Q1,17,60.1,1021.7,671.8151666247675,349.8848333752326,0.3425,2024
3943,South,Electronics,Q4,19,66.67,1266.73,1058.7192406226438,208.01075937735618,0.1642,2024
3944,South,Clothing,Q1,16,62.44,999.04,665.9099068241305,333.13009317586943,0.3335,2024
3945,North,Sports,Q1,14,25.75,360.5,205.70088857543993,154.79911142456007,0.4294,2024
3946,South,Clothing,Q2,14,41.34,578.76,407.6004776260499,171.1595223739501,0.2957,2024
3947,North,Clothing,Q1,15,64.62,969.3000000000001,657.1502763322453,312.14972366775476,0.322,2024
3948,East,Books,Q3,11,57.26,629.86,338.04326718697183,291.8167328130282,0.4633,2024
3949,North,Clothing,Q2,19,65.59,1246.21,953.4370202839405,292.7729797160596,0.2349,2024
3950,East,Clothing,Q3,23,53.06,1220.38,1006.5673558527819,213.81264414721818,0.1752,2024
3951,North,Home,Q2,15,42.04,630.6,405.13739023181216,225.46260976818786,0.3575,2024
3952,East,Clothing,Q1,19,37.69,716.1099999999999,575.5271053330185,140.58289466698136,0.1963,2024
3953,South,Electronics,Q2,18,25.3,455.40000000000003,334.4188895666979,120.98111043330215,0.2657,2024
3954,East,Sports,Q3,25,57.91,1447.75,881.9684787786425,565.7815212213575,0.3908,2024
3955,South,Home,Q2,17,28.3,481.1,306.7449017020293,174.3550982979707,0.3624,2024
3956,South,Clothing,Q3,18,50.01,900.18,790.7632661554643,109.41673384453566,0.1215,2024
3957,East,Electronics,Q4,22,48.28,1062.16,622.7612948667004,439.3987051332997,0.4137,2024
3958,North,Sports,Q1,36,66.72,2401.92,1346.9188039076587,1055.0011960923414,0.4392,2024
3959,North,Home,Q3,13,84.4,1097.2,581.8106327197969,515.3893672802031,0.4697,2024
3960,West,Electronics,Q4,27,44.19,1193.1299999999999,1014.4400564465899,178.68994355341,0.1498,2024
3961,North,Clothing,Q1,14,57.87,810.18,622.9054917123907,187.27450828760925,0.2312,2024
3962,West,Books,Q4,24,49.97,1199.28,655.6056656176804,543.6743343823196,0.4533,2024
3963,North,Books,Q3,19,36.57,694.83,560.2155297859239,134.61447021407616,0.1937,2024
3964,North,Home,Q1,20,67.73,1354.6000000000001,1018.3411794270755,336.2588205729246,0.2482,2024
3965,South,Electronics,Q4,14,56.0,784.0,701.2768334758065,82.72316652419352,0.1055,2024
3966,West,Sports,Q3,24,58.84,1412.16,994.961049122481,417.1989508775191,0.2954,2024
3967,North,Electronics,Q4,23,63.46,1459.58,1031.2922135213391,428.2877864786608,0.2934,2024
3968,West,Books,Q1,26,63.57,1652.82,991.2077504603863,661.6122495396137,0.4003,2024
3969,South,Home,Q1,16,47.53,760.48,438.31749722223924,322.1625027777608,0.4236,2024
3970,South,Clothing,Q1,21,65.76,1380.96,1095.671984577059,285.28801542294104,0.2066,2024
3971,West,Electronics,Q3,21,47.56,998.76,648.2597582340685,350.5002417659315,0.3509,2024
3972,South,Books,Q4,24,31.94,766.5600000000001,605.3913546566164,161.16864534338367,0.2102,2024
3973,East,Sports,Q4,15,57.48,862.1999999999999,698.1893529026355,164.01064709736443,0.1902,2024
3974,East,Home,Q3,26,70.33,1828.58,1574.9856862685601,253.5943137314398,0.1387,2024
3975,South,Clothing,Q1,23,39.97,919.31,616.8343112197581,302.47568878024185,0.329,2024
3976,East,Electronics,Q2,21,26.28,551.88,297.09714429834787,254.78285570165212,0.4617,2024
3977,North,Sports,Q1,14,51.9,726.6,369.61324834763644,356.9867516523636,0.4913,2024
3978,West,Clothing,Q2,14,34.3,480.19999999999993,296.16451636092035,184.0354836390796,0.3832,2024
3979,North,Books,Q1,18,41.48,746.64,651.8098475972711,94.83015240272891,0.127,2024
3980,West,Books,Q3,27,51.42,1388.3400000000001,1109.4500445258964,278.8899554741038,0.2009,2024
3981,South,Sports,Q2,20,5.57,111.4,80.61567550392748,30.78432449607253,0.2763,2024
3982,North,Books,Q3,20,43.14,862.8,514.0962889422638,348.7037110577362,0.4042,2024
3983,South,Home,Q2,21,44.24,929.0400000000001,729.4205170488634,199.61948295113666,0.2149,2024
3984,South,Sports,Q4,20,77.74,1554.8,1238.1478894936895,316.65211050631046,0.2037,2024
3985,West,Books,Q2,19,47.65,905.35,536.128710812439,369.22128918756107,0.4078,2024
3986,West,Electronics,Q2,16,81.98,1311.68,1027.3734912205962,284.3065087794039,0.2167,2024
3987,West,Books,Q2,18,68.53,1233.54,676.0950065466856,557.4449934533144,0.4519,2024
3988,North,Home,Q4,29,56.72,1644.8799999999999,889.34187712395,755.5381228760499,0.4593,2024
3989,East,Clothing,Q3,24,55.37,1328.8799999999999,693.7991285544267,635.0808714455732,0.4779,2024
3990,West,Clothing,Q4,30,54.88,1646.4,1356.7643672793479,289.6356327206522,0.1759,2024
3991,West,Books,Q2,17,52.03,884.51,537.9983759516543,346.51162404834565,0.3918,2024
3992,North,Clothing,Q1,22,27.79,611.38,453.4424728280404,157.93752717195957,0.2583,2024
3993,West,Books,Q4,24,55.22,1325.28,739.2321659161256,586.0478340838744,0.4422,2024
3994,North,Home,Q1,21,51.43,1080.03,731.1481973275444,348.8818026724556,0.323,2024
3995,South,Clothing,Q4,21,53.15,1116.1499999999999,570.4424423694029,545.707557630597,0.4889,2024
3996,West,Electronics,Q4,16,76.13,1218.08,1028.035995139594,190.04400486040595,0.156,2024
3997,West,Books,Q2,18,46.89,844.02,604.2333974881724,239.7866025118276,0.2841,2024
3998,South,Clothing,Q3,14,34.02,476.28000000000003,407.792900962218,68.487099037782,0.1438,2024
3999,South,Home,Q3,19,41.59,790.21,542.9638623630456,247.24613763695447,0.3129,2024
4000,South,Home,Q2,27,62.53,1688.31,1057.7785091908606,630.5314908091393,0.3735,2024
4001,West,Electronics,Q4,16,54.27,868.32,573.3699258752605,294.95007412473956,0.3397,2024
4002,East,Home,Q3,19,50.69,963.1099999999999,575.4966930535816,387.61330694641833,0.4025,2024
4003,East,Home,Q3,15,29.4,441.0,376.71317658983133,64.28682341016867,0.1458,2024
4004,East,Clothing,Q3,24,67.97,1631.28,1008.5333262154315,622.7466737845684,0.3818,2024
4005,West,Books,Q2,17,40.82,693.94,428.0797562528178,265.86024374718227,0.3831,2024
4006,South,Sports,Q1,23,55.41,1274.4299999999998,959.1965143889772,315.2334856110226,0.2474,2024
4007,West,Home,Q1,15,48.49,727.35,399.3817624640472,327.9682375359528,0.4509,2024
4008,South,Home,Q1,23,26.17,601.9100000000001,353.7255524621705,248.18444753782956,0.4123,2024
4009,West,Sports,Q1,18,55.56,1000.08,672.0144358821234,328.06556411787665,0.328,2024
4010,West,Home,Q1,19,32.03,608.57,348.73724503370363,259.8327549662964,0.427,2024
4011,South,Clothing,Q3,17,55.05,935.8499999999999,564.2520051310266,371.5979948689733,0.3971,2024
4012,East,Clothing,Q3,19,42.14,800.66,624.4917153764083,176.16828462359172,0.22,2024
4013,South,Sports,Q4,20,47.12,942.4,576.6888959974762,365.7111040025238,0.3881,2024
4014,North,Home,Q3,16,60.64,970.24,732.4132633212878,237.82673667871222,0.2451,2024
4015,North,Home,Q2,24,31.07,745.6800000000001,520.3078107734567,225.37218922654336,0.3022,2024
4016,South,Books,Q4,15,96.48,1447.2,1167.9624521202682,279.2375478797319,0.193,2024
4017,West,Home,Q3,20,37.32,746.4,597.3357380409698,149.0642619590302,0.1997,2024
4018,North,Clothing,Q4,19,60.47,1148.93,665.2522442911296,483.67775570887045,0.421,2024
4019,North,Electronics,Q4,20,63.53,1270.6,1114.6923272611923,155.9076727388076,0.1227,2024
4020,West,Electronics,Q1,18,72.91,1312.3799999999999,1077.3101929705404,235.06980702945953,0.1791,2024
4021,West,Electronics,Q4,20,39.97,799.4,570.0091628957296,229.39083710427042,0.287,2024
4022,East,Electronics,Q3,20,38.78,775.6,561.4593258807271,214.14067411927294,0.2761,2024
4023,West,Home,Q1,18,66.46,1196.28,994.7482638926529,201.53173610734711,0.1685,2024
4024,South,Home,Q3,22,58.17,1279.74,887.7056844101996,392.03431558980037,0.3063,2024
4025,South,Books,Q1,20,58.5,1170.0,808.9319819511456,361.06801804885436,0.3086,2024
4026,East,Home,Q3,14,70.96,993.4399999999999,747.1402475179807,246.29975248201924,0.2479,2024
4027,North,Electronics,Q1,28,51.43,1440.04,770.8868456608283,669.1531543391717,0.4647,2024
4028,North,Sports,Q1,19,52.71,1001.49,733.9480113878948,267.54198861210523,0.2671,2024
4029,West,Sports,Q2,14,69.94,979.16,577.2767042223711,401.88329577762886,0.4104,2024
4030,South,Clothing,Q3,19,52.64,1000.16,546.769187340833,453.39081265916695,0.4533,2024
4031,North,Clothing,Q4,14,34.79,487.06,402.3922763865275,84.6677236134725,0.1738,2024
4032,East,Home,Q1,26,36.52,949.5200000000001,619.777070644335,329.74292935566507,0.3473,2024
4033,East,Sports,Q3,20,45.99,919.8000000000001,644.8954488915866,274.90455110841344,0.2989,2024
4034,South,Electronics,Q1,22,55.34,1217.48,751.651199792815,465.82880020718505,0.3826,2024
4035,East,Electronics,Q2,21,64.38,1351.98,692.7037315155085,659.2762684844915,0.4876,2024
4036,East,Electronics,Q2,17,85.96,1461.32,989.2504069921828,472.06959300781716,0.323,2024
4037,South,Home,Q2,18,46.3,833.4,666.8069576730475,166.5930423269525,0.1999,2024
4038,West,Home,Q2,26,28.98,753.48,605.2948786851417,148.1851213148583,0.1967,2024
4039,West,Books,Q4,29,26.08,756.3199999999999,657.1046641922177,99.21533580778225,0.1312,2024
4040,East,Electronics,Q4,12,46.79,561.48,469.48790128066037,91.99209871933965,0.1638,2024
4041,West,Electronics,Q1,17,49.85,847.45,756.7163614665293,90.73363853347075,0.1071,2024
4042,West,Home,Q3,18,59.22,1065.96,776.7132538182716,289.24674618172844,0.2713,2024
4043,East,Home,Q2,15,86.71,1300.6499999999999,676.8251264375925,623.8248735624073,0.4796,2024
4044,West,Books,Q2,11,59.27,651.97,551.1482276680167,100.82177233198331,0.1546,2024
4045,East,Books,Q4,15,51.29,769.35,677.6541718510724,91.6958281489276,0.1192,2024
4046,North,Clothing,Q4,26,65.02,1690.52,1159.1374898623578,531.3825101376422,0.3143,2024
4047,South,Sports,Q2,18,26.25,472.5,257.78398089773526,214.71601910226474,0.4544,2024
4048,South,Electronics,Q3,18,53.75,967.5,493.27941541618856,474.22058458381144,0.4902,2024
4049,West,Electronics,Q1,20,25.59,511.8,381.4978031715422,130.3021968284578,0.2546,2024
4050,West,Books,Q1,9,71.12,640.08,490.9730215002402,149.10697849975986,0.233,2024
4051,West,Books,Q1,23,29.74,684.02,346.44663021370405,337.5733697862959,0.4935,2024
4052,South,Clothing,Q1,30,64.92,1947.6000000000001,1713.3122440250365,234.2877559749636,0.1203,2024
4053,North,Sports,Q3,23,62.18,1430.14,1025.2599150454591,404.88008495454096,0.2831,2024
4054,North,Clothing,Q3,22,72.11,1586.42,1181.739412996166,404.68058700383403,0.2551,2024
4055,South,Sports,Q3,28,36.19,1013.3199999999999,735.3260396267275,277.99396037327244,0.2743,2024
4056,North,Electronics,Q4,22,49.13,1080.8600000000001,677.4552027981252,403.4047972018749,0.3732,2024
4057,South,Clothing,Q2,26,64.74,1683.2399999999998,1447.9780529475106,235.26194705248918,0.1398,2024
4058,North,Books,Q3,27,55.21,1490.67,747.6066633132814,743.0633366867187,0.4985,2024
4059,East,Clothing,Q1,16,57.36,917.76,733.1777019336141,184.58229806638587,0.2011,2024
4060,East,Clothing,Q3,17,61.07,1038.19,668.9394356568786,369.2505643431215,0.3557,2024
4061,South,Electronics,Q2,31,45.02,1395.6200000000001,804.0020564092647,591.6179435907354,0.4239,2024
4062,North,Books,Q4,25,35.56,889.0,599.5793622498595,289.4206377501405,0.3256,2024
4063,West,Books,Q1,18,38.14,686.52,397.64197250163727,288.8780274983627,0.4208,2024
4064,North,Home,Q4,22,48.66,1070.52,907.3002734115403,163.2197265884597,0.1525,2024
4065,East,Home,Q3,22,38.82,854.04,698.8117560725619,155.22824392743803,0.1818,2024
4066,East,Home,Q1,27,45.72,1234.44,1040.384464970833,194.055535029167,0.1572,2024
4067,North,Electronics,Q1,15,49.65,744.75,621.3809415167207,123.36905848327933,0.1657,2024
4068,North,Clothing,Q3,16,72.78,1164.48,966.4316332857328,198.04836671426722,0.1701,2024
4069,West,Books,Q3,29,33.53,972.37,712.3285628277562,260.04143717224383,0.2674,2024
4070,West,Books,Q2,21,38.62,811.02,698.1151307139731,112.90486928602684,0.1392,2024
4071,North,Clothing,Q3,26,49.36,1283.36,672.0441186077493,611.3158813922506,0.4763,2024
4072,North,Books,Q3,14,34.55,483.69999999999993,297.16104088187797,186.53895911812197,0.3857,2024
4073,North,Clothing,Q3,19,4.36,82.84,48.46352990189088,34.376470098109124,0.415,2024
4074,North,Electronics,Q1,23,40.76,937.4799999999999,514.1441876055201,423.33581239447983,0.4516,2024
4075,South,Electronics,Q2,26,46.07,1197.82,601.9528092072555,595.8671907927444,0.4975,2024
4076,North,Electronics,Q1,15,52.73,790.9499999999999,522.8636534290831,268.0863465709168,0.3389,2024
4077,West,Clothing,Q3,19,35.47,673.93,532.1353773819698,141.7946226180302,0.2104,2024
